case_id,activity,timestamp,resource
2458,Inventory_Checked,04-01-2024 05:13,Warehouse_System
2458,Warehouse_C,04-01-2024 06:25,Warehouse_Staff
2458,Packed,04-01-2024 06:31,Warehouse_Staff
2458,Order_Processed,04-01-2024 06:40,Warehouse_Staff
2458,Route_A,04-01-2024 07:02,Transport
2458,Out_for_Delivery,04-01-2024 07:15,Delivery_Agent
2458,Delivered,04-01-2024 07:38,Delivery_Agent
2459,Order_Placed,13-01-2024 22:32,Customer
2459,Order_Validated,13-01-2024 22:52,System
2459,Payment_Processed,13-01-2024 23:08,Payment_Gateway
2459,Inventory_Checked,13-01-2024 23:20,Warehouse_System
2459,Warehouse_C,14-01-2024 00:42,Warehouse_Staff
2459,Packed,14-01-2024 01:00,Warehouse_Staff
2459,Order_Processed,14-01-2024 02:13,Warehouse_Staff
2459,Route_D,14-01-2024 04:41,Transport
2459,Out_for_Delivery,14-01-2024 04:46,Delivery_Agent
2459,Delivered,14-01-2024 05:04,Delivery_Agent
2460,Order_Placed,12-01-2024 13:45,Customer
2460,Order_Validated,12-01-2024 13:56,System
2460,Payment_Processed,12-01-2024 14:08,Payment_Gateway
2460,Inventory_Checked,12-01-2024 14:15,Warehouse_System
2460,Warehouse_A,12-01-2024 14:23,Warehouse_Staff
2460,Packed,12-01-2024 14:46,Warehouse_Staff
2460,Order_Processed,12-01-2024 14:53,Warehouse_Staff
2460,Route_C,12-01-2024 15:00,Transport
2460,Out_for_Delivery,12-01-2024 15:23,Delivery_Agent
2460,Delivered,12-01-2024 15:35,Delivery_Agent
2461,Order_Placed,01-01-2024 22:05,Customer
2461,Order_Validated,01-01-2024 22:16,System
2461,Payment_Processed,01-01-2024 22:29,Payment_Gateway
2461,Inventory_Checked,01-01-2024 22:35,Warehouse_System
2461,Warehouse_C,02-01-2024 00:06,Warehouse_Staff
2461,Packed,02-01-2024 00:13,Warehouse_Staff
2461,Order_Processed,02-01-2024 00:18,Warehouse_Staff
2461,Route_B,02-01-2024 00:29,Transport
2461,Out_for_Delivery,02-01-2024 00:49,Delivery_Agent
2461,Delivered,02-01-2024 01:14,Delivery_Agent
2462,Order_Placed,06-01-2024 03:42,Customer
2462,Order_Validated,06-01-2024 04:05,System
2462,Payment_Processed,06-01-2024 04:14,Payment_Gateway
2462,Inventory_Checked,06-01-2024 04:20,Warehouse_System
2462,Warehouse_A,06-01-2024 04:25,Warehouse_Staff
2462,Packed,06-01-2024 04:39,Warehouse_Staff
2462,Order_Processed,06-01-2024 04:55,Warehouse_Staff
2462,Route_A,06-01-2024 05:01,Transport
2462,Out_for_Delivery,06-01-2024 06:07,Delivery_Agent
2462,Delivered,06-01-2024 06:24,Delivery_Agent
2463,Order_Placed,05-01-2024 11:54,Customer
2463,Order_Validated,05-01-2024 12:03,System
2463,Payment_Processed,05-01-2024 12:17,Payment_Gateway
2463,Inventory_Checked,05-01-2024 12:35,Warehouse_System
2463,Warehouse_C,05-01-2024 14:07,Warehouse_Staff
2463,Packed,05-01-2024 14:59,Warehouse_Staff
2463,Order_Processed,05-01-2024 15:05,Warehouse_Staff
2463,Route_B,05-01-2024 15:20,Transport
2463,Out_for_Delivery,05-01-2024 15:29,Delivery_Agent
2463,Delivered,05-01-2024 15:53,Delivery_Agent
2464,Order_Placed,01-01-2024 21:25,Customer
2464,Order_Validated,01-01-2024 21:44,System
2464,Payment_Processed,01-01-2024 22:08,Payment_Gateway
2464,Inventory_Checked,01-01-2024 22:33,Warehouse_System
2464,Warehouse_B,01-01-2024 23:27,Warehouse_Staff
2464,Packed,01-01-2024 23:46,Warehouse_Staff
2464,Order_Processed,01-01-2024 23:52,Warehouse_Staff
2464,Route_C,02-01-2024 00:12,Transport
2464,Out_for_Delivery,02-01-2024 01:30,Delivery_Agent
2464,Delivered,02-01-2024 01:45,Delivery_Agent
2465,Order_Placed,08-01-2024 15:20,Customer
2465,Order_Validated,08-01-2024 15:43,System
2465,Payment_Processed,08-01-2024 16:07,Payment_Gateway
2465,Inventory_Checked,08-01-2024 16:25,Warehouse_System
2465,Warehouse_A,08-01-2024 16:47,Warehouse_Staff
2465,Packed,08-01-2024 17:00,Warehouse_Staff
2465,Order_Processed,08-01-2024 18:53,Warehouse_Staff
2465,Route_D,08-01-2024 19:12,Transport
2465,Out_for_Delivery,08-01-2024 19:34,Delivery_Agent
2465,Delivered,08-01-2024 19:53,Delivery_Agent
2466,Order_Placed,07-01-2024 08:10,Customer
2466,Order_Validated,07-01-2024 08:23,System
2466,Payment_Processed,07-01-2024 08:29,Payment_Gateway
2466,Inventory_Checked,07-01-2024 08:54,Warehouse_System
2466,Warehouse_A,07-01-2024 09:10,Warehouse_Staff
2466,Packed,07-01-2024 09:17,Warehouse_Staff
2466,Order_Processed,07-01-2024 09:33,Warehouse_Staff
2466,Route_A,07-01-2024 09:48,Transport
2466,Out_for_Delivery,07-01-2024 10:06,Delivery_Agent
2466,Delivered,07-01-2024 10:19,Delivery_Agent
2467,Order_Placed,01-01-2024 13:23,Customer
2467,Order_Validated,01-01-2024 13:40,System
2467,Payment_Processed,01-01-2024 14:05,Payment_Gateway
2467,Inventory_Checked,01-01-2024 14:25,Warehouse_System
2467,Warehouse_C,01-01-2024 14:40,Warehouse_Staff
2467,Packed,01-01-2024 15:04,Warehouse_Staff
2467,Order_Processed,01-01-2024 15:10,Warehouse_Staff
2467,Route_A,01-01-2024 15:15,Transport
2467,Out_for_Delivery,01-01-2024 16:18,Delivery_Agent
2467,Delivered,01-01-2024 16:43,Delivery_Agent
2468,Order_Placed,03-01-2024 03:15,Customer
2468,Order_Validated,03-01-2024 03:37,System
2468,Payment_Processed,03-01-2024 03:43,Payment_Gateway
2468,Inventory_Checked,03-01-2024 04:00,Warehouse_System
2468,Warehouse_B,03-01-2024 04:25,Warehouse_Staff
2468,Packed,03-01-2024 05:24,Warehouse_Staff
2468,Order_Processed,03-01-2024 05:37,Warehouse_Staff
2468,Route_A,03-01-2024 05:53,Transport
2468,Out_for_Delivery,03-01-2024 06:07,Delivery_Agent
2468,Delivered,03-01-2024 06:12,Delivery_Agent
2469,Order_Placed,02-01-2024 10:52,Customer
2469,Order_Validated,02-01-2024 10:57,System
2469,Payment_Processed,02-01-2024 11:11,Payment_Gateway
2469,Inventory_Checked,02-01-2024 11:29,Warehouse_System
2469,Warehouse_A,02-01-2024 11:42,Warehouse_Staff
2469,Packed,02-01-2024 11:58,Warehouse_Staff
2469,Order_Processed,02-01-2024 13:57,Warehouse_Staff
2469,Route_C,02-01-2024 15:22,Transport
2469,Out_for_Delivery,02-01-2024 15:41,Delivery_Agent
2469,Delivered,02-01-2024 15:57,Delivery_Agent
2470,Order_Placed,10-01-2024 14:15,Customer
2470,Order_Validated,10-01-2024 14:38,System
2470,Payment_Processed,10-01-2024 15:02,Payment_Gateway
2470,Inventory_Checked,10-01-2024 15:11,Warehouse_System
2470,Warehouse_A,10-01-2024 15:25,Warehouse_Staff
2470,Packed,10-01-2024 15:42,Warehouse_Staff
2470,Order_Processed,10-01-2024 16:50,Warehouse_Staff
2470,Route_D,10-01-2024 16:57,Transport
2470,Out_for_Delivery,10-01-2024 18:28,Delivery_Agent
2470,Delivered,10-01-2024 18:52,Delivery_Agent
2471,Order_Placed,08-01-2024 21:20,Customer
2471,Order_Validated,08-01-2024 21:28,System
2471,Payment_Processed,08-01-2024 21:38,Payment_Gateway
2471,Inventory_Checked,08-01-2024 21:46,Warehouse_System
2471,Warehouse_C,08-01-2024 23:06,Warehouse_Staff
2471,Packed,08-01-2024 23:12,Warehouse_Staff
2471,Order_Processed,09-01-2024 00:31,Warehouse_Staff
2471,Route_A,09-01-2024 00:55,Transport
2471,Out_for_Delivery,09-01-2024 01:00,Delivery_Agent
2471,Delivered,09-01-2024 01:08,Delivery_Agent
2472,Order_Placed,09-01-2024 00:49,Customer
2472,Order_Validated,09-01-2024 01:09,System
2472,Payment_Processed,09-01-2024 01:22,Payment_Gateway
2472,Inventory_Checked,09-01-2024 01:29,Warehouse_System
2472,Warehouse_C,09-01-2024 02:51,Warehouse_Staff
2472,Packed,09-01-2024 03:11,Warehouse_Staff
2472,Order_Processed,09-01-2024 03:31,Warehouse_Staff
2472,Route_B,09-01-2024 03:48,Transport
2472,Out_for_Delivery,09-01-2024 03:59,Delivery_Agent
2472,Delivered,09-01-2024 04:07,Delivery_Agent
2473,Order_Placed,02-01-2024 05:56,Customer
2473,Order_Validated,02-01-2024 06:08,System
2473,Payment_Processed,02-01-2024 06:16,Payment_Gateway
2473,Inventory_Checked,02-01-2024 06:39,Warehouse_System
2473,Warehouse_C,02-01-2024 07:41,Warehouse_Staff
2473,Packed,02-01-2024 07:51,Warehouse_Staff
2473,Order_Processed,02-01-2024 09:30,Warehouse_Staff
2473,Route_C,02-01-2024 09:43,Transport
2473,Out_for_Delivery,02-01-2024 09:56,Delivery_Agent
2473,Delivered,02-01-2024 10:14,Delivery_Agent
2474,Order_Placed,07-01-2024 18:49,Customer
2474,Order_Validated,07-01-2024 19:13,System
2474,Payment_Processed,07-01-2024 19:23,Payment_Gateway
2474,Inventory_Checked,07-01-2024 19:36,Warehouse_System
2474,Warehouse_B,07-01-2024 20:31,Warehouse_Staff
2474,Packed,07-01-2024 20:53,Warehouse_Staff
2474,Order_Processed,07-01-2024 21:14,Warehouse_Staff
2474,Route_D,07-01-2024 21:21,Transport
2474,Out_for_Delivery,07-01-2024 21:33,Delivery_Agent
2474,Delivered,07-01-2024 21:58,Delivery_Agent
2475,Order_Placed,04-01-2024 05:34,Customer
2475,Order_Validated,04-01-2024 05:54,System
2475,Payment_Processed,04-01-2024 06:18,Payment_Gateway
2475,Inventory_Checked,04-01-2024 06:28,Warehouse_System
2475,Warehouse_A,04-01-2024 06:51,Warehouse_Staff
2475,Packed,04-01-2024 07:10,Warehouse_Staff
2475,Order_Processed,04-01-2024 07:25,Warehouse_Staff
2475,Route_C,04-01-2024 07:32,Transport
2475,Out_for_Delivery,04-01-2024 07:45,Delivery_Agent
2475,Delivered,04-01-2024 07:59,Delivery_Agent
2476,Order_Placed,13-01-2024 09:49,Customer
2476,Order_Validated,13-01-2024 09:54,System
2476,Payment_Processed,13-01-2024 09:59,Payment_Gateway
2476,Inventory_Checked,13-01-2024 10:22,Warehouse_System
2476,Warehouse_C,13-01-2024 11:50,Warehouse_Staff
2476,Packed,13-01-2024 12:03,Warehouse_Staff
2476,Order_Processed,13-01-2024 12:15,Warehouse_Staff
2476,Route_B,13-01-2024 12:38,Transport
2476,Out_for_Delivery,13-01-2024 12:47,Delivery_Agent
2476,Delivered,13-01-2024 13:01,Delivery_Agent
2477,Order_Placed,14-01-2024 02:21,Customer
2477,Order_Validated,14-01-2024 02:43,System
2477,Payment_Processed,14-01-2024 02:48,Payment_Gateway
2477,Inventory_Checked,14-01-2024 03:13,Warehouse_System
2477,Warehouse_C,14-01-2024 03:33,Warehouse_Staff
2477,Packed,14-01-2024 03:53,Warehouse_Staff
2477,Order_Processed,14-01-2024 04:18,Warehouse_Staff
2477,Route_C,14-01-2024 04:38,Transport
2477,Out_for_Delivery,14-01-2024 04:51,Delivery_Agent
2477,Delivered,14-01-2024 05:11,Delivery_Agent
2478,Order_Placed,06-01-2024 00:34,Customer
2478,Order_Validated,06-01-2024 00:47,System
2478,Payment_Processed,06-01-2024 00:56,Payment_Gateway
2478,Inventory_Checked,06-01-2024 01:12,Warehouse_System
2478,Warehouse_B,06-01-2024 01:20,Warehouse_Staff
2478,Packed,06-01-2024 01:42,Warehouse_Staff
2478,Order_Processed,06-01-2024 03:24,Warehouse_Staff
2478,Route_A,06-01-2024 03:47,Transport
2478,Out_for_Delivery,06-01-2024 04:06,Delivery_Agent
2478,Delivered,06-01-2024 04:24,Delivery_Agent
2479,Order_Placed,11-01-2024 18:15,Customer
2479,Order_Validated,11-01-2024 18:21,System
2479,Payment_Processed,11-01-2024 18:45,Payment_Gateway
2479,Inventory_Checked,11-01-2024 18:52,Warehouse_System
2479,Warehouse_B,11-01-2024 19:41,Warehouse_Staff
2479,Packed,11-01-2024 20:33,Warehouse_Staff
2479,Order_Processed,11-01-2024 22:14,Warehouse_Staff
2479,Route_C,11-01-2024 22:39,Transport
2479,Out_for_Delivery,11-01-2024 22:47,Delivery_Agent
2479,Delivered,11-01-2024 23:10,Delivery_Agent
2480,Order_Placed,12-01-2024 15:21,Customer
2480,Order_Validated,12-01-2024 15:37,System
2480,Payment_Processed,12-01-2024 15:55,Payment_Gateway
2480,Inventory_Checked,12-01-2024 16:14,Warehouse_System
2480,Warehouse_C,12-01-2024 17:10,Warehouse_Staff
2480,Packed,12-01-2024 17:35,Warehouse_Staff
2480,Order_Processed,12-01-2024 19:40,Warehouse_Staff
2480,Route_C,12-01-2024 19:51,Transport
2480,Out_for_Delivery,12-01-2024 20:14,Delivery_Agent
2480,Delivered,12-01-2024 20:32,Delivery_Agent
2481,Order_Placed,12-01-2024 09:03,Customer
2481,Order_Validated,12-01-2024 09:22,System
2481,Payment_Processed,12-01-2024 09:42,Payment_Gateway
2481,Inventory_Checked,12-01-2024 10:02,Warehouse_System
2481,Warehouse_A,12-01-2024 10:10,Warehouse_Staff
2481,Packed,12-01-2024 11:11,Warehouse_Staff
2481,Order_Processed,12-01-2024 11:30,Warehouse_Staff
2481,Route_A,12-01-2024 11:36,Transport
2481,Out_for_Delivery,12-01-2024 11:45,Delivery_Agent
2481,Delivered,12-01-2024 11:50,Delivery_Agent
2482,Order_Placed,03-01-2024 06:56,Customer
2482,Order_Validated,03-01-2024 07:20,System
2482,Payment_Processed,03-01-2024 07:34,Payment_Gateway
2482,Inventory_Checked,03-01-2024 07:40,Warehouse_System
2482,Warehouse_B,03-01-2024 08:05,Warehouse_Staff
2482,Packed,03-01-2024 08:29,Warehouse_Staff
2482,Order_Processed,03-01-2024 10:01,Warehouse_Staff
2482,Route_D,03-01-2024 11:57,Transport
2482,Out_for_Delivery,03-01-2024 13:14,Delivery_Agent
2482,Delivered,03-01-2024 13:36,Delivery_Agent
2483,Order_Placed,07-01-2024 11:22,Customer
2483,Order_Validated,07-01-2024 11:42,System
2483,Payment_Processed,07-01-2024 11:59,Payment_Gateway
2483,Inventory_Checked,07-01-2024 12:17,Warehouse_System
2483,Warehouse_B,07-01-2024 12:58,Warehouse_Staff
2483,Packed,07-01-2024 13:11,Warehouse_Staff
2483,Order_Processed,07-01-2024 13:16,Warehouse_Staff
2483,Route_C,07-01-2024 14:47,Transport
2483,Out_for_Delivery,07-01-2024 15:02,Delivery_Agent
2483,Delivered,07-01-2024 15:07,Delivery_Agent
2484,Order_Placed,11-01-2024 13:43,Customer
2484,Order_Validated,11-01-2024 13:52,System
2484,Payment_Processed,11-01-2024 14:13,Payment_Gateway
2484,Inventory_Checked,11-01-2024 14:38,Warehouse_System
2484,Warehouse_A,11-01-2024 14:47,Warehouse_Staff
2484,Packed,11-01-2024 15:07,Warehouse_Staff
2484,Order_Processed,11-01-2024 15:22,Warehouse_Staff
2484,Route_C,11-01-2024 15:44,Transport
2484,Out_for_Delivery,11-01-2024 16:06,Delivery_Agent
2484,Delivered,11-01-2024 16:19,Delivery_Agent
2485,Order_Placed,04-01-2024 22:21,Customer
2485,Order_Validated,04-01-2024 22:38,System
2485,Payment_Processed,04-01-2024 22:43,Payment_Gateway
2485,Inventory_Checked,04-01-2024 22:55,Warehouse_System
2485,Warehouse_C,04-01-2024 23:13,Warehouse_Staff
2485,Packed,04-01-2024 23:37,Warehouse_Staff
2485,Order_Processed,05-01-2024 01:21,Warehouse_Staff
2485,Route_B,05-01-2024 01:39,Transport
2485,Out_for_Delivery,05-01-2024 02:44,Delivery_Agent
2485,Delivered,05-01-2024 03:09,Delivery_Agent
2486,Order_Placed,14-01-2024 23:56,Customer
2486,Order_Validated,15-01-2024 00:07,System
2486,Payment_Processed,15-01-2024 00:23,Payment_Gateway
2486,Inventory_Checked,15-01-2024 00:29,Warehouse_System
2486,Warehouse_C,15-01-2024 00:35,Warehouse_Staff
2486,Packed,15-01-2024 00:59,Warehouse_Staff
2486,Order_Processed,15-01-2024 02:11,Warehouse_Staff
2486,Route_C,15-01-2024 02:31,Transport
2486,Out_for_Delivery,15-01-2024 02:50,Delivery_Agent
2486,Delivered,15-01-2024 03:03,Delivery_Agent
2487,Order_Placed,04-01-2024 12:27,Customer
2487,Order_Validated,04-01-2024 12:50,System
2487,Payment_Processed,04-01-2024 12:57,Payment_Gateway
2487,Inventory_Checked,04-01-2024 13:20,Warehouse_System
2487,Warehouse_A,04-01-2024 13:28,Warehouse_Staff
2487,Packed,04-01-2024 14:32,Warehouse_Staff
2487,Order_Processed,04-01-2024 16:28,Warehouse_Staff
2487,Route_A,04-01-2024 16:48,Transport
2487,Out_for_Delivery,04-01-2024 16:58,Delivery_Agent
2487,Delivered,04-01-2024 17:08,Delivery_Agent
2488,Order_Placed,09-01-2024 04:07,Customer
2488,Order_Validated,09-01-2024 04:23,System
2488,Payment_Processed,09-01-2024 04:41,Payment_Gateway
2488,Inventory_Checked,09-01-2024 05:05,Warehouse_System
2488,Warehouse_A,09-01-2024 05:25,Warehouse_Staff
2488,Packed,09-01-2024 06:45,Warehouse_Staff
2488,Order_Processed,09-01-2024 07:59,Warehouse_Staff
2488,Route_B,09-01-2024 08:19,Transport
2488,Out_for_Delivery,09-01-2024 09:09,Delivery_Agent
2488,Delivered,09-01-2024 09:20,Delivery_Agent
2489,Order_Placed,06-01-2024 06:12,Customer
2489,Order_Validated,06-01-2024 06:17,System
2489,Payment_Processed,06-01-2024 06:26,Payment_Gateway
2489,Inventory_Checked,06-01-2024 06:37,Warehouse_System
2489,Warehouse_C,06-01-2024 07:48,Warehouse_Staff
2489,Packed,06-01-2024 08:06,Warehouse_Staff
2489,Order_Processed,06-01-2024 08:16,Warehouse_Staff
2489,Route_C,06-01-2024 08:29,Transport
2489,Out_for_Delivery,06-01-2024 08:37,Delivery_Agent
2489,Delivered,06-01-2024 08:44,Delivery_Agent
2490,Order_Placed,09-01-2024 23:34,Customer
2490,Order_Validated,09-01-2024 23:58,System
2490,Payment_Processed,10-01-2024 00:06,Payment_Gateway
2490,Inventory_Checked,10-01-2024 00:14,Warehouse_System
2490,Warehouse_C,10-01-2024 00:39,Warehouse_Staff
2490,Packed,10-01-2024 01:02,Warehouse_Staff
2490,Order_Processed,10-01-2024 01:20,Warehouse_Staff
2490,Route_B,10-01-2024 01:26,Transport
2490,Out_for_Delivery,10-01-2024 02:24,Delivery_Agent
2490,Delivered,10-01-2024 02:46,Delivery_Agent
2491,Order_Placed,04-01-2024 21:09,Customer
2491,Order_Validated,04-01-2024 21:22,System
2491,Payment_Processed,04-01-2024 21:40,Payment_Gateway
2491,Inventory_Checked,04-01-2024 21:56,Warehouse_System
2491,Warehouse_C,04-01-2024 23:04,Warehouse_Staff
2491,Packed,05-01-2024 00:01,Warehouse_Staff
2491,Order_Processed,05-01-2024 00:13,Warehouse_Staff
2491,Route_D,05-01-2024 00:19,Transport
2491,Out_for_Delivery,05-01-2024 00:43,Delivery_Agent
2491,Delivered,05-01-2024 01:01,Delivery_Agent
2492,Order_Placed,11-01-2024 04:30,Customer
2492,Order_Validated,11-01-2024 04:53,System
2492,Payment_Processed,11-01-2024 05:07,Payment_Gateway
2492,Inventory_Checked,11-01-2024 05:18,Warehouse_System
2492,Warehouse_C,11-01-2024 05:40,Warehouse_Staff
2492,Packed,11-01-2024 06:00,Warehouse_Staff
2492,Order_Processed,11-01-2024 06:14,Warehouse_Staff
2492,Route_A,11-01-2024 06:35,Transport
2492,Out_for_Delivery,11-01-2024 07:51,Delivery_Agent
2492,Delivered,11-01-2024 08:11,Delivery_Agent
2493,Order_Placed,12-01-2024 06:12,Customer
2493,Order_Validated,12-01-2024 06:27,System
2493,Payment_Processed,12-01-2024 06:33,Payment_Gateway
2493,Inventory_Checked,12-01-2024 06:45,Warehouse_System
2493,Warehouse_A,12-01-2024 06:50,Warehouse_Staff
2493,Packed,12-01-2024 07:00,Warehouse_Staff
2493,Order_Processed,12-01-2024 07:20,Warehouse_Staff
2493,Route_B,12-01-2024 07:27,Transport
2493,Out_for_Delivery,12-01-2024 07:46,Delivery_Agent
2493,Delivered,12-01-2024 07:53,Delivery_Agent
2494,Order_Placed,10-01-2024 11:15,Customer
2494,Order_Validated,10-01-2024 11:31,System
2494,Payment_Processed,10-01-2024 11:42,Payment_Gateway
2494,Inventory_Checked,10-01-2024 11:52,Warehouse_System
2494,Warehouse_A,10-01-2024 12:10,Warehouse_Staff
2494,Packed,10-01-2024 12:29,Warehouse_Staff
2494,Order_Processed,10-01-2024 14:09,Warehouse_Staff
2494,Route_A,10-01-2024 14:34,Transport
2494,Out_for_Delivery,10-01-2024 14:48,Delivery_Agent
2494,Delivered,10-01-2024 15:09,Delivery_Agent
2495,Order_Placed,06-01-2024 22:45,Customer
2495,Order_Validated,06-01-2024 23:04,System
2495,Payment_Processed,06-01-2024 23:24,Payment_Gateway
2495,Inventory_Checked,06-01-2024 23:47,Warehouse_System
2495,Warehouse_C,06-01-2024 23:59,Warehouse_Staff
2495,Packed,07-01-2024 00:20,Warehouse_Staff
2495,Order_Processed,07-01-2024 00:33,Warehouse_Staff
2495,Route_A,07-01-2024 00:40,Transport
2495,Out_for_Delivery,07-01-2024 00:50,Delivery_Agent
2495,Delivered,07-01-2024 01:08,Delivery_Agent
2496,Order_Placed,11-01-2024 09:50,Customer
2496,Order_Validated,11-01-2024 10:10,System
2496,Payment_Processed,11-01-2024 10:32,Payment_Gateway
2496,Inventory_Checked,11-01-2024 10:49,Warehouse_System
2496,Warehouse_A,11-01-2024 11:13,Warehouse_Staff
2496,Packed,11-01-2024 11:41,Warehouse_Staff
2496,Order_Processed,11-01-2024 13:40,Warehouse_Staff
2496,Route_B,11-01-2024 13:50,Transport
2496,Out_for_Delivery,11-01-2024 14:14,Delivery_Agent
2496,Delivered,11-01-2024 14:38,Delivery_Agent
2497,Order_Placed,10-01-2024 00:15,Customer
2497,Order_Validated,10-01-2024 00:23,System
2497,Payment_Processed,10-01-2024 00:38,Payment_Gateway
2497,Inventory_Checked,10-01-2024 00:58,Warehouse_System
2497,Warehouse_B,10-01-2024 01:46,Warehouse_Staff
2497,Packed,10-01-2024 02:30,Warehouse_Staff
2497,Order_Processed,10-01-2024 04:10,Warehouse_Staff
2497,Route_C,10-01-2024 04:15,Transport
2497,Out_for_Delivery,10-01-2024 04:23,Delivery_Agent
2497,Delivered,10-01-2024 04:32,Delivery_Agent
2498,Order_Placed,14-01-2024 21:13,Customer
2498,Order_Validated,14-01-2024 21:32,System
2498,Payment_Processed,14-01-2024 21:38,Payment_Gateway
2498,Inventory_Checked,14-01-2024 21:48,Warehouse_System
2498,Warehouse_C,14-01-2024 23:19,Warehouse_Staff
2498,Packed,14-01-2024 23:27,Warehouse_Staff
2498,Order_Processed,15-01-2024 00:56,Warehouse_Staff
2498,Route_A,15-01-2024 01:11,Transport
2498,Out_for_Delivery,15-01-2024 02:09,Delivery_Agent
2498,Delivered,15-01-2024 02:25,Delivery_Agent
2499,Order_Placed,06-01-2024 02:14,Customer
2499,Order_Validated,06-01-2024 02:22,System
2499,Payment_Processed,06-01-2024 02:37,Payment_Gateway
2499,Inventory_Checked,06-01-2024 02:58,Warehouse_System
2499,Warehouse_C,06-01-2024 04:20,Warehouse_Staff
2499,Packed,06-01-2024 04:32,Warehouse_Staff
2499,Order_Processed,06-01-2024 04:39,Warehouse_Staff
2499,Route_B,06-01-2024 04:59,Transport
2499,Out_for_Delivery,06-01-2024 05:05,Delivery_Agent
2499,Delivered,06-01-2024 05:12,Delivery_Agent
2500,Order_Placed,11-01-2024 20:10,Customer
2500,Order_Validated,11-01-2024 20:26,System
2500,Payment_Processed,11-01-2024 20:44,Payment_Gateway
2500,Inventory_Checked,11-01-2024 20:49,Warehouse_System
2500,Warehouse_A,11-01-2024 21:09,Warehouse_Staff
2500,Packed,11-01-2024 21:47,Warehouse_Staff
2500,Order_Processed,11-01-2024 23:09,Warehouse_Staff
2500,Route_A,11-01-2024 23:21,Transport
2500,Out_for_Delivery,11-01-2024 23:45,Delivery_Agent
2500,Delivered,12-01-2024 00:10,Delivery_Agent
2501,Order_Placed,02-01-2024 08:16,Customer
2501,Order_Validated,02-01-2024 08:24,System
2501,Payment_Processed,02-01-2024 08:38,Payment_Gateway
2501,Inventory_Checked,02-01-2024 09:01,Warehouse_System
2501,Warehouse_A,02-01-2024 09:11,Warehouse_Staff
2501,Packed,02-01-2024 10:24,Warehouse_Staff
2501,Order_Processed,02-01-2024 10:48,Warehouse_Staff
2501,Route_C,02-01-2024 10:58,Transport
2501,Out_for_Delivery,02-01-2024 11:51,Delivery_Agent
2501,Delivered,02-01-2024 12:09,Delivery_Agent
2502,Order_Placed,03-01-2024 02:27,Customer
2502,Order_Validated,03-01-2024 02:50,System
2502,Payment_Processed,03-01-2024 03:08,Payment_Gateway
2502,Inventory_Checked,03-01-2024 03:25,Warehouse_System
2502,Warehouse_A,03-01-2024 03:31,Warehouse_Staff
2502,Packed,03-01-2024 03:41,Warehouse_Staff
2502,Order_Processed,03-01-2024 03:56,Warehouse_Staff
2502,Route_B,03-01-2024 04:09,Transport
2502,Out_for_Delivery,03-01-2024 04:21,Delivery_Agent
2502,Delivered,03-01-2024 04:27,Delivery_Agent
2503,Order_Placed,07-01-2024 15:30,Customer
2503,Order_Validated,07-01-2024 15:35,System
2503,Payment_Processed,07-01-2024 15:41,Payment_Gateway
2503,Inventory_Checked,07-01-2024 15:55,Warehouse_System
2503,Warehouse_C,07-01-2024 17:10,Warehouse_Staff
2503,Packed,07-01-2024 17:22,Warehouse_Staff
2503,Order_Processed,07-01-2024 17:30,Warehouse_Staff
2503,Route_A,07-01-2024 17:45,Transport
2503,Out_for_Delivery,07-01-2024 18:09,Delivery_Agent
2503,Delivered,07-01-2024 18:34,Delivery_Agent
2504,Order_Placed,10-01-2024 14:18,Customer
2504,Order_Validated,10-01-2024 14:35,System
2504,Payment_Processed,10-01-2024 14:59,Payment_Gateway
2504,Inventory_Checked,10-01-2024 15:10,Warehouse_System
2504,Warehouse_A,10-01-2024 15:23,Warehouse_Staff
2504,Packed,10-01-2024 15:43,Warehouse_Staff
2504,Order_Processed,10-01-2024 17:00,Warehouse_Staff
2504,Route_D,10-01-2024 19:39,Transport
2504,Out_for_Delivery,10-01-2024 19:54,Delivery_Agent
2504,Delivered,10-01-2024 20:09,Delivery_Agent
2505,Order_Placed,12-01-2024 02:02,Customer
2505,Order_Validated,12-01-2024 02:12,System
2505,Payment_Processed,12-01-2024 02:26,Payment_Gateway
2505,Inventory_Checked,12-01-2024 02:43,Warehouse_System
2505,Warehouse_B,12-01-2024 02:56,Warehouse_Staff
2505,Packed,12-01-2024 03:13,Warehouse_Staff
2505,Order_Processed,12-01-2024 03:26,Warehouse_Staff
2505,Route_C,12-01-2024 03:47,Transport
2505,Out_for_Delivery,12-01-2024 03:55,Delivery_Agent
2505,Delivered,12-01-2024 04:15,Delivery_Agent
2506,Order_Placed,09-01-2024 00:40,Customer
2506,Order_Validated,09-01-2024 00:50,System
2506,Payment_Processed,09-01-2024 01:10,Payment_Gateway
2506,Inventory_Checked,09-01-2024 01:30,Warehouse_System
2506,Warehouse_C,09-01-2024 01:38,Warehouse_Staff
2506,Packed,09-01-2024 01:52,Warehouse_Staff
2506,Order_Processed,09-01-2024 03:13,Warehouse_Staff
2506,Route_C,09-01-2024 04:19,Transport
2506,Out_for_Delivery,09-01-2024 04:42,Delivery_Agent
2506,Delivered,09-01-2024 04:57,Delivery_Agent
2507,Order_Placed,09-01-2024 09:33,Customer
2507,Order_Validated,09-01-2024 09:50,System
2507,Payment_Processed,09-01-2024 10:10,Payment_Gateway
